date,bank_holiday,feature_0,feature_1,feature_2,feature_6,feature_7,school_holiday,feature_10,label,air_humidity,air_temperature_daily_max,precipitation,snow_height,sunshine_hours,wind_speed_max,year,month,week_day,step,date
2006-04-27,0,0,0,0,-1.0,0,0,0,640,-0.7647058823529411,0.08130081300813008,-0.07017543859649124,0.0,0.16296296296296292,-0.043010752688172275,2006,4,0,402,2006-04-27
2006-04-28,0,0,0,0,-1.0,0,0,0,655,-0.6470588235294118,-0.02439024390243908,0.5614035087719299,0.0,0.4888888888888889,0.40860215053763455,2006,4,0,403,2006-04-28
2006-04-29,0,0,0,0,-1.0,0,0,0,1121,-0.058823529411764705,-0.4227642276422765,0.9473684210526316,0.0,0.029629629629629655,0.36559139784946226,2006,4,1,404,2006-04-29
2006-04-30,0,0,0,0,-1.0,0,0,0,1745,-0.4117647058823529,-0.37398373983739847,-0.07017543859649124,0.0,0.5481481481481482,-0.40860215053763455,2006,4,2,405,2006-04-30
2006-05-01,3,0,0,0,-1.0,0,0,0,1186,-0.4117647058823529,-0.15447154471544716,0.3157894736842106,0.0,0.6666666666666666,0.15053763440860202,2006,5,0,406,2006-05-01
2006-05-02,0,0,0,0,-1.0,0,0,0,518,-0.7058823529411765,0.3008130081300812,-0.07017543859649124,0.0,0.7703703703703703,-0.47311827956989255,2006,5,0,407,2006-05-02
2006-05-03,0,0,0,0,-1.0,0,0,0,703,-1.6470588235294117,0.8455284552845527,-0.07017543859649124,0.0,1.2148148148148148,-0.17204301075268835,2006,5,0,408,2006-05-03
2006-05-04,0,0,0,0,-1.0,0,0,0,658,-1.7647058823529411,0.7317073170731707,-0.07017543859649124,0.0,1.2888888888888888,0.5591397849462365,2006,5,0,409,2006-05-04
2006-05-05,0,0,0,0,-1.0,0,0,0,834,-2.0,0.6504065040650406,-0.07017543859649124,0.0,1.5703703703703704,0.6021505376344084,2006,5,0,410,2006-05-05
2006-05-06,0,0,0,0,-1.0,0,0,0,1275,-2.5294117647058822,0.6666666666666665,-0.07017543859649124,0.0,1.451851851851852,0.5806451612903225,2006,5,1,411,2006-05-06
2006-05-07,0,0,0,0,-1.0,0,0,0,1436,-2.411764705882353,0.6341463414634146,-0.07017543859649124,0.0,1.451851851851852,1.698924731182796,2006,5,2,412,2006-05-07
2006-05-08,0,0,1,1,-1.0,0,0,0,679,-2.176470588235294,0.6747967479674797,-0.07017543859649124,0.0,1.437037037037037,0.989247311827957,2006,5,0,413,2006-05-08
2006-05-09,0,0,1,1,-1.0,0,0,0,554,-1.7058823529411764,0.6666666666666665,-0.07017543859649124,0.0,1.451851851851852,0.6021505376344084,2006,5,0,414,2006-05-09
2006-05-10,0,0,1,1,-1.0,0,0,0,673,-2.0588235294117645,0.6097560975609756,-0.07017543859649124,0.0,1.6,-0.021505376344085947,2006,5,0,415,2006-05-10
2006-05-11,0,0,1,1,-1.0,0,0,0,578,-1.9411764705882353,0.7560975609756098,-0.07017543859649124,0.0,1.437037037037037,-0.7526881720430109,2006,5,0,416,2006-05-11
2006-05-12,0,0,1,1,-1.0,0,0,0,654,-1.8235294117647058,0.8943089430894309,-0.07017543859649124,0.0,1.2,-0.043010752688172275,2006,5,0,417,2006-05-12
2006-05-13,0,0,1,1,-1.0,0,0,0,737,-0.5294117647058824,0.6504065040650406,2.6315789473684212,0.0,0.237037037037037,0.0,2006,5,1,418,2006-05-13
2006-05-14,0,0,1,1,-1.0,0,0,0,814,-1.0,0.13821138211382109,-0.07017543859649124,0.0,0.7703703703703703,-0.1935483870967743,2006,5,2,419,2006-05-14
2006-05-15,0,0,0,0,-1.0,0,0,0,490,-0.9411764705882353,0.34959349593495936,-0.07017543859649124,0.0,0.7851851851851853,-0.5591397849462367,2006,5,0,420,2006-05-15
2006-05-16,0,0,0,0,-1.0,0,0,0,509,-0.9411764705882353,0.42276422764227634,-0.07017543859649124,0.0,0.4740740740740741,0.45161290322580644,2006,5,0,421,2006-05-16
2006-05-17,0,0,0,0,-1.0,0,0,0,529,-0.8235294117647058,0.4796747967479673,1.0175438596491229,0.0,0.6074074074074074,-0.6236559139784947,2006,5,0,422,2006-05-17
2006-05-18,0,0,0,0,-1.0,0,0,0,591,-0.47058823529411764,0.42276422764227634,1.8245614035087723,0.0,0.37037037037037035,0.6236559139784947,2006,5,0,423,2006-05-18
2006-05-19,0,0,0,0,-1.0,0,0,0,773,0.4117647058823529,-0.13821138211382122,3.614035087719299,0.0,-0.4148148148148148,1.3333333333333337,2006,5,0,424,2006-05-19
2006-05-20,0,1,0,0,-1.0,0,0,0,1449,0.29411764705882354,-0.0731707317073171,6.140350877192983,0.0,-0.23703703703703705,1.8279569892473118,2006,5,1,425,2006-05-20
2006-05-21,0,0,0,0,-1.0,0,0,0,2077,0.11764705882352941,0.13821138211382109,1.7543859649122808,0.0,-0.4,1.139784946236559,2006,5,2,426,2006-05-21
2006-05-22,0,0,0,0,-1.0,0,0,0,612,-0.11764705882352941,0.4390243902439023,3.228070175438597,0.0,0.34074074074074073,1.139784946236559,2006,5,0,427,2006-05-22
2006-05-23,0,0,0,0,-1.0,0,0,0,613,0.23529411764705882,-0.17886178861788626,1.543859649122807,0.0,-0.13333333333333333,1.010752688172043,2006,5,0,428,2006-05-23
2006-05-24,0,0,0,0,-1.0,0,0,0,645,-0.11764705882352941,0.00813008130081298,2.1754385964912286,0.0,0.5481481481481482,1.4193548387096775,2006,5,0,429,2006-05-24
2006-05-25,3,0,0,0,-1.0,0,0,0,2112,0.5294117647058824,-0.12195121951219512,0.8421052631578948,0.0,-0.3851851851851852,0.10752688172043012,2006,5,0,430,2006-05-25
2006-05-26,0,0,0,0,-1.0,0,1,0,1675,0.29411764705882354,-0.04065040650406504,2.3157894736842106,0.0,0.237037037037037,0.15053763440860202,2006,5,0,431,2006-05-26
2006-05-27,0,0,0,0,-1.0,0,0,0,1777,0.6470588235294118,0.048780487804878016,2.3508771929824563,0.0,-0.5185185185185185,0.32258064516129037,2006,5,1,432,2006-05-27
2006-05-28,0,0,0,0,-1.0,0,0,0,1841,-0.35294117647058826,-0.0894308943089432,-0.03508771929824562,0.0,-0.1185185185185185,1.0537634408602152,2006,5,2,433,2006-05-28
2006-05-29,0,0,0,0,-1.0,0,0,0,759,0.11764705882352941,-0.0731707317073171,1.1228070175438596,0.0,-0.05925925925925925,0.7741935483870968,2006,5,0,434,2006-05-29
2006-05-30,0,0,0,0,-1.0,0,0,0,622,-0.17647058823529413,-0.17073170731707327,1.2982456140350878,0.0,0.2518518518518519,1.6774193548387097,2006,5,0,435,2006-05-30
2006-05-31,0,0,0,0,-1.0,0,0,0,691,-0.11764705882352941,0.0,0.21052631578947373,0.0,-0.2074074074074074,0.8172043010752686,2006,5,0,436,2006-05-31
2006-06-01,0,0,0,0,-1.0,0,0,0,641,-0.11764705882352941,-0.2764227642276423,0.3508771929824562,0.0,-0.1777777777777778,1.0537634408602152,2006,6,0,437,2006-06-01
2006-06-02,0,0,0,0,-1.0,0,0,0,703,-0.47058823529411764,0.24390243902439024,-0.03508771929824562,0.0,0.20740740740740746,-0.6021505376344088,2006,6,0,438,2006-06-02
2006-06-03,0,0,0,0,-1.0,0,0,0,1143,-0.6470588235294118,0.27642276422764217,-0.07017543859649124,0.0,-0.1777777777777778,-0.12903225806451607,2006,6,1,439,2006-06-03
2006-06-04,0,0,0,0,-1.0,0,0,0,1750,-0.8235294117647058,0.024390243902438935,-0.07017543859649124,0.0,0.26666666666666666,0.40860215053763455,2006,6,2,440,2006-06-04
2006-06-05,3,0,0,0,-1.0,0,0,0,1720,-0.5882352941176471,-0.13008130081300823,-0.07017543859649124,0.0,-0.2222222222222222,-0.25806451612903253,2006,6,0,441,2006-06-05
2006-06-06,0,0,0,0,-1.0,0,3,0,1031,-0.5294117647058824,0.36585365853658536,0.10526315789473685,0.0,0.4740740740740741,0.2365591397849462,2006,6,0,442,2006-06-06
2006-06-07,0,0,0,0,-1.0,0,0,0,557,-1.1176470588235294,0.4634146341463414,-0.07017543859649124,0.0,1.1259259259259258,-0.12903225806451607,2006,6,0,443,2006-06-07
2006-06-08,0,0,0,0,-1.0,0,0,0,595,-0.8823529411764706,0.6666666666666665,-0.07017543859649124,0.0,1.6,-1.0322580645161292,2006,6,0,444,2006-06-08
2006-06-09,0,0,0,0,-1.0,0,0,0,611,-1.3529411764705883,0.8292682926829267,-0.07017543859649124,0.0,1.6740740740740743,-0.9032258064516131,2006,6,0,445,2006-06-09
2006-06-10,0,1,0,0,-1.0,0,0,0,1881,-1.3529411764705883,0.9024390243902437,-0.07017543859649124,0.0,1.8222222222222224,-0.3870967741935486,2006,6,1,446,2006-06-10
2006-06-11,0,1,0,0,-1.0,0,0,0,2635,-1.8235294117647058,1.0,-0.07017543859649124,0.0,1.837037037037037,-0.17204301075268835,2006,6,2,447,2006-06-11
2006-06-12,0,0,0,0,-1.0,0,0,0,1381,-1.9411764705882353,1.097560975609756,-0.07017543859649124,0.0,1.8518518518518519,0.3010752688172044,2006,6,0,448,2006-06-12
2006-06-13,0,0,0,0,-1.0,0,0,0,1935,-1.8235294117647058,1.3252032520325203,-0.07017543859649124,0.0,1.762962962962963,-0.709677419354839,2006,6,0,449,2006-06-13
2006-06-14,0,0,0,0,-1.0,0,0,0,782,-0.35294117647058826,0.7317073170731707,1.543859649122807,0.0,0.9629629629629629,-0.1935483870967743,2006,6,0,450,2006-06-14
2006-06-15,2,0,0,0,-1.0,0,0,0,1175,0.35294117647058826,0.5853658536585364,0.14035087719298245,0.0,-0.1777777777777778,-0.47311827956989255,2006,6,0,451,2006-06-15
2006-06-16,0,0,0,0,-1.0,0,0,0,1059,0.17647058823529413,0.13821138211382109,0.5964912280701755,0.0,-0.4888888888888889,-0.5591397849462367,2006,6,0,452,2006-06-16
2006-06-17,0,0,0,0,-1.0,0,0,0,1326,-0.47058823529411764,0.5772357723577234,-0.07017543859649124,0.0,0.5037037037037038,-0.2795698924731185,2006,6,1,453,2006-06-17
2006-06-18,0,0,0,0,-1.0,0,0,0,1927,-0.9411764705882353,0.959349593495935,-0.07017543859649124,0.0,1.614814814814815,-0.7311827956989249,2006,6,2,454,2006-06-18
2006-06-19,0,0,0,0,-1.0,0,0,0,913,-0.5294117647058824,1.0487804878048779,-0.07017543859649124,0.0,0.5185185185185185,0.2795698924731181,2006,6,0,455,2006-06-19
2006-06-20,0,0,0,0,-1.0,0,0,0,676,-0.9411764705882353,0.9024390243902437,0.45614035087719307,0.0,1.1111111111111112,0.2365591397849462,2006,6,0,456,2006-06-20
2006-06-21,0,0,0,0,-1.0,0,0,0,705,-0.35294117647058826,0.3902439024390244,0.17543859649122806,0.0,-0.2222222222222222,0.5591397849462365,2006,6,0,457,2006-06-21
2006-06-22,0,0,0,0,-1.0,0,0,0,785,-0.6470588235294118,0.25203252032520307,-0.07017543859649124,0.0,0.14814814814814814,0.3010752688172044,2006,6,0,458,2006-06-22
2006-06-23,0,0,0,0,-1.0,0,0,0,661,-0.8235294117647058,0.39837398373983723,-0.07017543859649124,0.0,-0.1185185185185185,-0.4946236559139787,2006,6,0,459,2006-06-23
2006-06-24,0,0,0,0,-1.0,0,0,0,1092,-1.0,0.7723577235772358,-0.07017543859649124,0.0,1.614814814814815,-0.9247311827956992,2006,6,1,460,2006-06-24
2006-06-25,0,0,0,0,-1.0,0,0,0,2535,-0.5294117647058824,1.1382113821138211,6.105263157894738,0.0,0.34074074074074073,0.25806451612903214,2006,6,2,461,2006-06-25
2006-06-26,0,1,0,0,-1.0,0,2,0,1022,-0.058823529411764705,0.6504065040650406,-0.07017543859649124,0.0,0.1333333333333334,0.7096774193548385,2006,6,0,462,2006-06-26
2006-06-27,0,0,0,0,-1.0,0,2,0,702,-0.29411764705882354,-0.03143537501232905,-0.07017543859649124,0.0,0.14755795056026008,0.09867611411523372,2006,6,0,463,2006-06-27
2006-06-28,0,0,0,0,-1.0,0,2,0,842,-0.7058823529411765,0.5203252032520324,-0.07017543859649124,0.0,0.38518518518518513,-0.8172043010752691,2006,6,0,464,2006-06-28
2006-06-29,0,0,0,0,-1.0,0,2,0,888,-0.7647058823529411,0.6178861788617884,-0.07017543859649124,0.0,1.362962962962963,-0.3010752688172044,2006,6,0,465,2006-06-29
2006-06-30,0,0,0,0,-1.0,0,2,0,628,-1.1176470588235294,0.8617886178861787,-0.07017543859649124,0.0,1.3925925925925926,-0.7526881720430109,2006,6,0,466,2006-06-30
2006-07-01,0,0,0,0,-1.0,0,2,0,2104,-1.1176470588235294,0.9674796747967478,-0.07017543859649124,0.0,1.8222222222222224,-0.3010752688172044,2006,7,1,467,2006-07-01
2006-07-02,0,1,0,0,-1.0,0,2,0,3609,-1.588235294117647,1.056910569105691,-0.07017543859649124,0.0,1.7925925925925925,0.40860215053763455,2006,7,2,468,2006-07-02
2006-07-03,0,0,0,0,-1.0,0,2,0,1874,-2.0588235294117645,1.073170731707317,-0.07017543859649124,0.0,1.8222222222222224,0.1935483870967743,2006,7,0,469,2006-07-03
2006-07-04,0,0,0,0,-1.0,0,2,0,2016,-1.8235294117647058,1.292682926829268,-0.07017543859649124,0.0,1.7925925925925925,-0.5591397849462367,2006,7,0,470,2006-07-04
2006-07-05,0,0,0,0,-1.0,0,2,0,2778,-1.2352941176470589,1.5365853658536586,0.4912280701754387,0.0,1.0814814814814815,1.2258064516129032,2006,7,0,471,2006-07-05
2006-07-06,0,0,0,0,-1.0,0,2,0,1231,0.23529411764705882,0.959349593495935,7.473684210526317,0.0,0.19259259259259257,-0.3010752688172044,2006,7,0,472,2006-07-06
2006-07-07,0,1,0,0,-1.0,0,2,0,939,0.47058823529411764,0.8455284552845527,0.10526315789473685,0.0,-0.3111111111111111,-0.12903225806451607,2006,7,0,473,2006-07-07
2006-07-08,0,0,0,0,-1.0,0,2,0,1452,-0.4117647058823529,0.8536585365853658,-0.07017543859649124,0.0,0.4148148148148148,-0.36559139784946265,2006,7,1,474,2006-07-08
2006-07-09,0,0,0,0,-1.0,0,2,0,2243,-0.7647058823529411,1.089430894308943,1.0175438596491229,0.0,0.2518518518518519,0.3010752688172044,2006,7,2,475,2006-07-09
2006-07-10,0,0,0,0,-1.0,0,2,0,923,-0.7647058823529411,0.8455284552845527,-0.07017543859649124,0.0,0.28148148148148155,-0.36559139784946265,2006,7,0,476,2006-07-10
2006-07-11,0,0,0,0,-1.0,0,2,0,1245,-0.4117647058823529,1.097560975609756,2.7719298245614037,0.0,0.5037037037037038,0.3440860215053763,2006,7,0,477,2006-07-11
2006-07-12,0,0,0,0,-1.0,0,2,0,1294,-0.6470588235294118,0.9186991869918699,-0.07017543859649124,0.0,1.1851851851851851,-0.6021505376344088,2006,7,0,478,2006-07-12
2006-07-13,0,0,0,0,-1.0,0,2,0,1711,-1.3529411764705883,1.227642276422764,-0.07017543859649124,0.0,1.5703703703703704,0.12903225806451607,2006,7,0,479,2006-07-13
2006-07-14,0,0,0,0,-1.0,0,2,0,1206,-1.2352941176470589,0.6747967479674797,-0.07017543859649124,0.0,1.5555555555555556,0.3870967741935482,2006,7,0,480,2006-07-14
2006-07-15,0,0,0,0,-1.0,0,2,0,2103,-1.5294117647058822,0.9105691056910568,-0.07017543859649124,0.0,1.7481481481481482,-0.17204301075268835,2006,7,1,481,2006-07-15
2006-07-16,0,0,0,0,-1.0,0,2,0,3213,-2.0,0.975609756097561,-0.07017543859649124,0.0,1.762962962962963,0.36559139784946226,2006,7,2,482,2006-07-16
2006-07-17,0,0,0,0,-1.0,0,2,0,2041,-1.8823529411764706,1.268292682926829,-0.07017543859649124,0.0,1.7777777777777777,-0.774193548387097,2006,7,0,483,2006-07-17
2006-07-18,0,0,0,0,-1.0,0,2,0,2514,-1.8823529411764706,1.463414634146341,-0.07017543859649124,0.0,1.7333333333333332,-0.47311827956989255,2006,7,0,484,2006-07-18
2006-07-19,0,0,0,0,-1.0,0,2,0,3169,-2.235294117647059,1.6910569105691056,-0.07017543859649124,0.0,1.7185185185185186,-0.5161290322580646,2006,7,0,485,2006-07-19
2006-07-20,0,0,0,0,-1.0,0,3,0,2903,-2.0,1.7073170731707312,0.03508771929824561,0.0,1.1111111111111112,0.06451612903225784,2006,7,0,486,2006-07-20
2006-07-21,0,0,0,0,-1.0,0,3,0,2659,-1.5294117647058822,1.4796747967479673,-0.07017543859649124,0.0,1.4222222222222223,-0.40860215053763455,2006,7,0,487,2006-07-21
2006-07-22,0,0,0,0,-1.0,0,3,0,2855,-0.5882352941176471,1.463414634146341,0.38596491228070184,0.0,0.6962962962962962,1.3763440860215057,2006,7,1,488,2006-07-22
2006-07-23,0,0,0,0,-1.0,0,3,0,2787,0.35294117647058826,1.2195121951219512,1.649122807017544,0.0,0.31111111111111106,-0.08602150537634418,2006,7,2,489,2006-07-23
2006-07-24,0,0,0,0,-1.0,0,3,0,1842,-0.6470588235294118,1.154471544715447,-0.07017543859649124,0.0,0.5777777777777778,-0.6451612903225807,2006,7,0,490,2006-07-24
2006-07-25,0,0,0,0,-1.0,0,3,0,2864,-1.4705882352941178,1.3739837398373984,-0.07017543859649124,0.0,1.437037037037037,-0.5591397849462367,2006,7,0,491,2006-07-25
2006-07-26,0,0,0,0,-1.0,0,3,0,3311,-1.588235294117647,1.6016260162601625,0.28070175438596495,0.0,1.037037037037037,0.08602150537634418,2006,7,0,492,2006-07-26
2006-07-27,0,1,0,0,-1.0,0,3,0,2492,-1.1176470588235294,1.5040650406504061,0.3508771929824562,0.0,1.1111111111111112,0.17204301075268796,2006,7,0,493,2006-07-27
2006-07-28,0,0,0,0,-1.0,0,3,0,1525,0.058823529411764705,1.089430894308943,2.491228070175439,0.0,0.2518518518518519,-0.17204301075268835,2006,7,0,494,2006-07-28
2006-07-29,0,0,0,0,-1.0,0,3,0,1835,-0.5294117647058824,1.073170731707317,1.929824561403509,0.0,1.1259259259259258,-0.3010752688172044,2006,7,1,495,2006-07-29
2006-07-30,0,0,0,0,-1.0,0,3,0,2462,-0.5294117647058824,1.186991869918699,7.403508771929826,0.0,0.014814814814814828,2.4946236559139785,2006,7,2,496,2006-07-30
2006-07-31,0,0,0,0,-1.0,0,3,0,1428,-0.35294117647058826,0.6504065040650406,-0.07017543859649124,0.0,0.5629629629629629,-0.12903225806451607,2006,7,0,497,2006-07-31
2006-08-01,0,0,0,0,-1.0,0,3,0,1583,0.058823529411764705,0.6341463414634146,4.140350877192983,0.0,-0.10370370370370373,0.32258064516129037,2006,8,0,498,2006-08-01
2006-08-02,0,0,0,0,-1.0,0,3,0,2058,0.5294117647058824,0.12195121951219512,5.859649122807018,0.0,-0.2962962962962963,0.45161290322580644,2006,8,0,499,2006-08-02
2006-08-03,0,0,0,0,-1.0,0,3,0,1852,-0.058823529411764705,0.6016260162601624,-0.07017543859649124,0.0,0.029629629629629655,-0.6021505376344088,2006,8,0,500,2006-08-03
2006-08-04,0,0,0,0,-1.0,0,3,0,1547,0.0,0.6829268292682925,-0.07017543859649124,0.0,0.3555555555555556,-0.47311827956989255,2006,8,0,501,2006-08-04
2006-08-05,0,1,0,0,-1.0,0,3,0,1547,-0.35294117647058826,0.8699186991869917,-0.07017543859649124,0.0,0.7555555555555555,0.45161290322580644,2006,8,1,502,2006-08-05
2006-08-06,0,0,0,0,-1.0,0,3,0,1711,-0.5294117647058824,0.9105691056910568,-0.07017543859649124,0.0,0.5925925925925926,0.5161290322580646,2006,8,2,503,2006-08-06
2006-08-07,0,0,0,0,-1.0,0,3,0,1374,-0.11764705882352941,0.9024390243902437,0.7719298245614035,0.0,0.4148148148148148,1.1827956989247312,2006,8,0,504,2006-08-07
2006-08-08,0,0,0,0,-1.0,0,3,0,1350,-0.23529411764705882,0.44715447154471544,0.07017543859649124,0.0,-0.2222222222222222,0.21505376344086025,2006,8,0,505,2006-08-08
2006-08-09,0,0,0,0,-1.0,0,1,0,1447,0.058823529411764705,0.5609756097560974,-0.03508771929824562,0.0,0.0,-0.1505376344086024,2006,8,0,506,2006-08-09
2006-08-10,0,0,0,0,-1.0,0,1,0,1305,0.35294117647058826,0.19512195121951206,2.105263157894737,0.0,-0.13333333333333333,-0.3440860215053763,2006,8,0,507,2006-08-10
2006-08-11,0,0,0,0,-1.0,0,1,0,1365,0.7647058823529411,0.10569105691056915,2.2807017543859653,0.0,-0.3851851851851852,-0.32258064516129037,2006,8,0,508,2006-08-11
2006-08-12,0,0,0,0,-1.0,0,1,0,1259,0.6470588235294118,0.24390243902439024,0.14035087719298245,0.0,-0.23703703703703705,-1.0322580645161292,2006,8,1,509,2006-08-12
2006-08-13,0,1,0,0,-1.0,0,1,0,1550,-0.17647058823529413,0.4959349593495933,-0.07017543859649124,0.0,0.8444444444444443,-0.6236559139784947,2006,8,2,510,2006-08-13
2006-08-14,0,0,0,0,-1.0,0,1,0,1396,0.7058823529411765,0.19512195121951206,9.824561403508772,0.0,-0.5185185185185185,0.7956989247311828,2006,8,0,511,2006-08-14
2006-08-15,0,0,0,0,-1.0,0,1,0,1439,0.5294117647058824,0.2682926829268293,-0.07017543859649124,0.0,-0.37037037037037035,0.7096774193548385,2006,8,0,512,2006-08-15
2006-08-16,0,0,0,0,-1.0,0,1,0,1448,0.23529411764705882,0.6585365853658535,0.28070175438596495,0.0,0.38518518518518513,0.6021505376344084,2006,8,0,513,2006-08-16
2006-08-17,0,0,0,0,-1.0,0,1,0,1308,0.29411764705882354,0.7073170731707316,-0.07017543859649124,0.0,0.08888888888888884,-0.9462365591397851,2006,8,0,514,2006-08-17
2006-08-18,0,0,0,0,-1.0,0,1,0,1264,0.11764705882352941,0.6422764227642275,0.9122807017543859,0.0,0.05925925925925925,0.3870967741935482,2006,8,0,515,2006-08-18
2006-08-19,0,1,0,0,-1.0,0,1,0,1274,-0.7058823529411765,0.8536585365853658,-0.07017543859649124,0.0,0.7851851851851853,-0.06451612903225823,2006,8,1,516,2006-08-19
2006-08-20,0,0,0,0,-1.0,0,1,0,1897,0.47058823529411764,0.5121951219512195,3.719298245614036,0.0,0.1333333333333334,0.6881720430107526,2006,8,2,517,2006-08-20
2006-08-21,0,0,0,0,-1.0,0,1,0,1102,0.6470588235294118,0.36585365853658536,5.964912280701755,0.0,-0.1777777777777778,0.2365591397849462,2006,8,0,518,2006-08-21
2006-08-22,0,0,0,0,-1.0,0,1,0,1637,0.6470588235294118,0.3821138211382113,3.192982456140352,0.0,-0.13333333333333333,0.10752688172043012,2006,8,0,519,2006-08-22
2006-08-23,0,0,0,0,-1.0,0,1,0,1352,-0.058823529411764705,0.5203252032520324,-0.07017543859649124,0.0,0.6518518518518519,-0.6881720430107529,2006,8,0,520,2006-08-23
2006-08-24,0,0,0,0,-1.0,0,1,0,1407,0.35294117647058826,0.7073170731707316,1.1578947368421053,0.0,-0.10370370370370373,0.9677419354838711,2006,8,0,521,2006-08-24
2006-08-25,0,1,0,0,-1.0,0,1,0,1289,0.7058823529411765,0.34146341463414626,7.543859649122808,0.0,-0.2518518518518518,-0.6881720430107529,2006,8,0,522,2006-08-25
2006-08-26,0,0,0,0,-1.0,0,1,0,1558,0.47058823529411764,0.3821138211382113,3.894736842105264,0.0,-0.42962962962962964,-0.32258064516129037,2006,8,1,523,2006-08-26
2006-08-27,0,0,0,0,-1.0,0,1,0,1921,0.5882352941176471,0.43089430894308944,1.5087719298245614,0.0,-0.2518518518518518,0.8817204301075269,2006,8,2,524,2006-08-27
2006-08-28,0,0,0,0,-1.0,0,1,0,1657,0.8235294117647058,0.03252032520325192,3.4385964912280707,0.0,-0.28148148148148144,0.1935483870967743,2006,8,0,525,2006-08-28
2006-08-29,0,0,0,0,-1.0,0,1,0,1658,0.5294117647058824,0.24390243902439024,0.3508771929824562,0.0,0.31111111111111106,0.5161290322580646,2006,8,0,526,2006-08-29
2006-08-30,0,1,0,0,-1.0,0,1,0,1603,0.35294117647058826,0.21951219512195114,0.3508771929824562,0.0,0.4888888888888889,0.5161290322580646,2006,8,0,527,2006-08-30
2006-08-31,0,0,0,0,-1.0,0,0,0,514,0.23529411764705882,0.3577235772357722,0.0,0.0,0.32592592592592595,0.3010752688172044,2006,8,0,528,2006-08-31
2006-09-01,0,0,0,0,-1.0,0,0,0,550,-0.058823529411764705,0.5040650406504065,-0.07017543859649124,0.0,-0.1777777777777778,0.0,2006,9,0,529,2006-09-01
2006-09-02,0,0,0,0,-1.0,0,0,0,842,-0.23529411764705882,0.5934959349593496,0.03508771929824561,0.0,-0.014814814814814828,0.043010752688171894,2006,9,1,530,2006-09-02
2006-09-03,0,0,0,0,-1.0,0,0,0,1646,0.5294117647058824,0.42276422764227634,0.9473684210526316,0.0,-0.37037037037037035,1.3978494623655913,2006,9,2,531,2006-09-03
2006-09-04,0,0,0,0,-1.0,0,0,0,656,-0.29411764705882354,0.4878048780487805,-0.07017543859649124,0.0,0.237037037037037,0.9032258064516129,2006,9,0,532,2006-09-04
2006-09-05,0,0,0,0,-1.0,0,0,0,536,0.6470588235294118,0.39837398373983723,0.0,0.0,-0.04444444444444442,-0.5376344086021506,2006,9,0,533,2006-09-05
2006-09-06,0,0,0,0,-1.0,0,0,0,708,0.058823529411764705,0.8211382113821136,-0.07017543859649124,0.0,0.5481481481481482,-0.4516129032258066,2006,9,0,534,2006-09-06
2006-09-07,0,0,0,0,-1.0,0,0,0,568,0.5294117647058824,0.4878048780487805,2.456140350877193,0.0,-0.1185185185185185,0.5161290322580646,2006,9,0,535,2006-09-07
2006-09-08,0,0,0,0,-1.0,0,0,0,584,-0.29411764705882354,0.36585365853658536,-0.07017543859649124,0.0,0.8740740740740741,0.10752688172043012,2006,9,0,536,2006-09-08
2006-09-09,0,1,0,0,-1.0,0,0,0,1191,0.11764705882352941,0.34146341463414626,-0.07017543859649124,0.0,0.9925925925925925,-0.3870967741935486,2006,9,1,537,2006-09-09
2006-09-10,0,0,0,0,-1.0,0,0,0,1210,-0.35294117647058826,0.6991869918699185,-0.07017543859649124,0.0,1.3037037037037038,-0.32258064516129037,2006,9,2,538,2006-09-10
2006-09-11,0,0,0,0,-1.0,0,0,0,817,-0.5294117647058824,0.9186991869918699,-0.07017543859649124,0.0,1.2296296296296296,-0.6881720430107529,2006,9,0,539,2006-09-11
2006-09-12,0,0,0,0,-1.0,0,0,0,705,-0.17647058823529413,1.08130081300813,-0.07017543859649124,0.0,1.1703703703703705,-0.9032258064516131,2006,9,0,540,2006-09-12
2006-09-13,0,0,0,0,-1.0,0,0,0,845,-0.4117647058823529,1.105691056910569,-0.07017543859649124,0.0,1.1111111111111112,-0.6881720430107529,2006,9,0,541,2006-09-13
2006-09-14,0,0,0,0,-1.0,0,0,0,639,-0.9411764705882353,0.9837398373983738,-0.07017543859649124,0.0,1.1851851851851851,-0.47311827956989255,2006,9,0,542,2006-09-14
2006-09-15,0,0,0,0,-1.0,0,0,0,798,-0.7058823529411765,0.7479674796747966,-0.07017543859649124,0.0,1.0962962962962963,0.838709677419355,2006,9,0,543,2006-09-15
2006-09-16,0,0,0,0,-1.0,0,0,0,1023,-0.7058823529411765,0.7642276422764226,-0.07017543859649124,0.0,0.8,-0.5161290322580646,2006,9,1,544,2006-09-16
2006-09-17,0,0,0,0,-1.0,0,0,0,1568,0.0,0.8780487804878049,-0.07017543859649124,0.0,0.725925925925926,-0.2365591397849462,2006,9,2,545,2006-09-17
2006-09-18,0,0,0,0,-1.0,0,0,0,728,0.7058823529411765,0.19512195121951206,-0.07017543859649124,0.0,-0.5185185185185185,-0.9032258064516131,2006,9,0,546,2006-09-18
2006-09-19,0,0,0,0,-1.0,0,0,0,543,0.4117647058823529,0.3821138211382113,-0.07017543859649124,0.0,-0.04444444444444442,0.21505376344086025,2006,9,0,547,2006-09-19
